gene_id,MP1,MP2
ENSMUSG00000033916,3377,2548
ENSMUSG00000054428,3972,1946
ENSMUSG00000017760,3721,2195
ENSMUSG00000034435,4050,1863
ENSMUSG00000055436,3895,2014
ENSMUSG00000026670,3984,1915
ENSMUSG00000062647,4218,1681
ENSMUSG00000016256,3839,2055
ENSMUSG00000046229,3676,2216
ENSMUSG00000021495,3065,2826
ENSMUSG00000055762,3474,2413
ENSMUSG00000031004,2980,2900
ENSMUSG00000031438,4516,1364
ENSMUSG00000021282,4187,1678
ENSMUSG00000015869,3135,2729
ENSMUSG00000050608,3352,2512
ENSMUSG00000032193,4320,1535
ENSMUSG00000054662,3761,2085
ENSMUSG00000024331,4617,1227
ENSMUSG00000081051,2530,3313
ENSMUSG00000027610,3933,1902
ENSMUSG00000035202,2501,3334
ENSMUSG00000075010,4728,1105
ENSMUSG00000036478,4025,1805
ENSMUSG00000022892,4488,1342
ENSMUSG00000021208,3433,2389
ENSMUSG00000035441,4062,1756
ENSMUSG00000040412,4084,1730
ENSMUSG00000079197,4131,1682
ENSMUSG00000062312,3546,2263
ENSMUSG00000032437,4188,1617
ENSMUSG00000055681,3755,2047
ENSMUSG00000060373,4224,1572
ENSMUSG00000021097,4341,1433
ENSMUSG00000000743,3643,2124
ENSMUSG00000033938,3694,2069
ENSMUSG00000024953,4193,1559
ENSMUSG00000075420,3027,2723
ENSMUSG00000004460,3841,1900
ENSMUSG00000037012,3923,1807
ENSMUSG00000035781,4419,1311
ENSMUSG00000003402,3766,1960
ENSMUSG00000004626,3396,2317
ENSMUSG00000024899,3244,2467
ENSMUSG00000021036,4187,1523
ENSMUSG00000020570,3878,1831
ENSMUSG00000008892,3476,2233
ENSMUSG00000042644,3902,1804
ENSMUSG00000049327,3505,2189
ENSMUSG00000024404,3672,2005
ENSMUSG00000020733,3685,1989
ENSMUSG00000004610,3486,2188
ENSMUSG00000059743,4088,1582
ENSMUSG00000029076,3512,2158
ENSMUSG00000018899,4060,1605
ENSMUSG00000058076,3809,1853
ENSMUSG00000024124,3582,2080
ENSMUSG00000025950,3872,1785
ENSMUSG00000020592,4290,1367
ENSMUSG00000068523,3806,1851
ENSMUSG00000068040,3685,1971
ENSMUSG00000038910,3958,1696
ENSMUSG00000032504,4140,1513
ENSMUSG00000027111,4166,1480
ENSMUSG00000002014,3748,1889
ENSMUSG00000020585,4244,1390
ENSMUSG00000020869,3839,1789
ENSMUSG00000022453,3714,1914
ENSMUSG00000040188,3905,1711
ENSMUSG00000005566,3960,1649
ENSMUSG00000039529,4044,1556
ENSMUSG00000002981,3951,1642
ENSMUSG00000031146,3902,1688
ENSMUSG00000033295,3896,1691
ENSMUSG00000015092,3418,2168
ENSMUSG00000028792,3857,1724
ENSMUSG00000024587,3907,1648
ENSMUSG00000028393,3583,1971
ENSMUSG00000026464,3791,1757
ENSMUSG00000006169,4321,1220
ENSMUSG00000029328,3732,1806
ENSMUSG00000064373,3992,1542
ENSMUSG00000032226,3965,1565
ENSMUSG00000000957,3541,1978
ENSMUSG00000063427,3142,2375
ENSMUSG00000027397,3402,2113
ENSMUSG00000021610,3771,1739
ENSMUSG00000086427,2589,2921
ENSMUSG00000038023,3420,2084
ENSMUSG00000053559,3729,1773
ENSMUSG00000003068,3059,2437
ENSMUSG00000001123,4042,1454
ENSMUSG00000021670,4243,1253
ENSMUSG00000037321,3796,1672
ENSMUSG00000017221,3734,1731
ENSMUSG00000031608,3960,1497
ENSMUSG00000062397,3737,1714
ENSMUSG00000036402,4084,1358
ENSMUSG00000018171,3340,2091
ENSMUSG00000006998,4120,1306
ENSMUSG00000025498,2493,2928
ENSMUSG00000052337,3603,1811
ENSMUSG00000021709,3941,1471
ENSMUSG00000027984,3639,1771
ENSMUSG00000001739,3190,2220
ENSMUSG00000025076,3687,1721
ENSMUSG00000051223,4065,1340
ENSMUSG00000030654,3671,1731
ENSMUSG00000078439,3403,1994
ENSMUSG00000025060,3480,1917
ENSMUSG00000040945,3469,1919
ENSMUSG00000021273,3710,1677
ENSMUSG00000068876,3620,1761
ENSMUSG00000034160,3863,1516
ENSMUSG00000041459,3946,1429
ENSMUSG00000028337,4006,1354
ENSMUSG00000040385,3480,1879
ENSMUSG00000023031,3531,1826
ENSMUSG00000062683,3475,1882
ENSMUSG00000025261,3733,1624
ENSMUSG00000028555,3811,1545
ENSMUSG00000030738,3827,1511
ENSMUSG00000031862,3335,2001
ENSMUSG00000027215,3601,1732
ENSMUSG00000028962,3232,2097
ENSMUSG00000038845,3135,2192
ENSMUSG00000083061,3463,1854
ENSMUSG00000023393,3271,2046
ENSMUSG00000022938,3332,1982
ENSMUSG00000022450,3416,1889
ENSMUSG00000026034,3421,1883
ENSMUSG00000031848,3357,1945
ENSMUSG00000020152,4074,1222
ENSMUSG00000018166,3178,2116
ENSMUSG00000038642,4209,1081
ENSMUSG00000039367,3371,1904
ENSMUSG00000026879,3946,1325
ENSMUSG00000029048,3843,1425
ENSMUSG00000006299,3727,1535
ENSMUSG00000025357,3272,1988
ENSMUSG00000005354,3714,1535
ENSMUSG00000021948,3564,1684
ENSMUSG00000003099,3486,1759
ENSMUSG00000036707,3823,1419
ENSMUSG00000027876,1727,3514
ENSMUSG00000057963,3342,1897
ENSMUSG00000031232,3241,1982
ENSMUSG00000027002,3472,1742
ENSMUSG00000002778,3554,1657
ENSMUSG00000031708,3687,1521
ENSMUSG00000035929,3247,1960
ENSMUSG00000044986,3173,2025
ENSMUSG00000026126,3034,2163
ENSMUSG00000025572,3201,1996
ENSMUSG00000035342,2786,2411
ENSMUSG00000024392,3155,2026
ENSMUSG00000032575,4164,1015
ENSMUSG00000032458,3549,1629
ENSMUSG00000034981,3767,1407
ENSMUSG00000021520,3771,1392
ENSMUSG00000028382,3687,1473
ENSMUSG00000021676,4030,1127
ENSMUSG00000001289,2704,2445
ENSMUSG00000025347,2508,2637
ENSMUSG00000022234,3596,1548
ENSMUSG00000036813,2935,2207
ENSMUSG00000035165,3006,2133
ENSMUSG00000022900,3709,1427
ENSMUSG00000001440,3521,1609
ENSMUSG00000028603,3452,1678
ENSMUSG00000037364,2838,2292
ENSMUSG00000029472,2889,2232
ENSMUSG00000053898,3438,1683
ENSMUSG00000068823,3055,2062
ENSMUSG00000039774,3748,1363
ENSMUSG00000034586,2682,2428
ENSMUSG00000053565,2861,2229
ENSMUSG00000008601,3378,1708
ENSMUSG00000038732,3845,1236
ENSMUSG00000020198,3217,1863
ENSMUSG00000014959,3302,1772
ENSMUSG00000030088,3224,1849
ENSMUSG00000038235,3892,1176
ENSMUSG00000026626,3292,1770
ENSMUSG00000027466,2872,2188
ENSMUSG00000020736,2944,2106
ENSMUSG00000024853,3252,1798
ENSMUSG00000026149,3677,1371
ENSMUSG00000029032,3330,1715
ENSMUSG00000083327,4050,994
ENSMUSG00000001783,3361,1682
ENSMUSG00000003528,3628,1405
ENSMUSG00000020538,3513,1519
ENSMUSG00000066150,3317,1707
ENSMUSG00000040048,3772,1249
ENSMUSG00000032187,3110,1890
ENSMUSG00000025888,3529,1468
ENSMUSG00000021196,3719,1272
ENSMUSG00000029063,3407,1584
ENSMUSG00000034254,2911,2078
ENSMUSG00000068036,3672,1310
ENSMUSG00000027593,3039,1924
ENSMUSG00000039131,3453,1504
ENSMUSG00000020186,2890,2062
ENSMUSG00000039364,2786,2160
ENSMUSG00000063904,2861,2083
ENSMUSG00000004849,3481,1461
ENSMUSG00000019590,3334,1607
ENSMUSG00000029381,3251,1690
ENSMUSG00000061032,3101,1836
ENSMUSG00000030759,3520,1417
ENSMUSG00000040774,3411,1519
ENSMUSG00000024991,3720,1206
ENSMUSG00000031729,3619,1306
ENSMUSG00000027282,3275,1648
ENSMUSG00000009291,3472,1450
ENSMUSG00000066036,3371,1546
ENSMUSG00000036550,3504,1405
ENSMUSG00000021702,3364,1537
ENSMUSG00000034024,3671,1229
ENSMUSG00000036199,3047,1850
ENSMUSG00000006519,3617,1280
ENSMUSG00000074884,2423,2473
ENSMUSG00000024516,3466,1422
ENSMUSG00000041084,3593,1294
ENSMUSG00000071528,3406,1477
ENSMUSG00000031807,2725,2158
ENSMUSG00000022214,2632,2248
ENSMUSG00000014077,3553,1326
ENSMUSG00000005881,3437,1439
ENSMUSG00000070733,3366,1510
ENSMUSG00000019173,3288,1585
ENSMUSG00000003309,3254,1619
ENSMUSG00000032353,2917,1956
ENSMUSG00000015363,3405,1466
ENSMUSG00000014294,3029,1842
ENSMUSG00000033184,3678,1190
ENSMUSG00000063354,3651,1216
ENSMUSG00000030339,3045,1808
ENSMUSG00000036138,2953,1899
ENSMUSG00000031838,3237,1614
ENSMUSG00000046062,3765,1085
ENSMUSG00000056692,3163,1687
ENSMUSG00000041351,2725,2125
ENSMUSG00000031422,3436,1414
ENSMUSG00000024513,3284,1541
ENSMUSG00000021868,3195,1629
ENSMUSG00000053560,2898,1922
ENSMUSG00000002015,3724,1090
ENSMUSG00000011257,2943,1868
ENSMUSG00000040479,2647,2161
ENSMUSG00000038762,2920,1887
ENSMUSG00000027993,3078,1718
ENSMUSG00000071054,3114,1680
ENSMUSG00000075702,2161,2629
ENSMUSG00000032959,3202,1588
ENSMUSG00000039953,3080,1688
ENSMUSG00000078429,3131,1630
ENSMUSG00000025228,2854,1907
ENSMUSG00000022452,3258,1490
ENSMUSG00000022500,3543,1204
ENSMUSG00000027317,2653,2094
ENSMUSG00000020782,3081,1665
ENSMUSG00000032122,3261,1482
ENSMUSG00000027881,3238,1504
ENSMUSG00000028127,3283,1456
ENSMUSG00000029465,3480,1256
ENSMUSG00000026269,2588,2132
ENSMUSG00000045817,3487,1233
ENSMUSG00000001416,3329,1381
ENSMUSG00000031156,3465,1245
ENSMUSG00000038781,3184,1525
ENSMUSG00000028042,3191,1517
ENSMUSG00000054717,2786,1915
ENSMUSG00000038650,3205,1492
ENSMUSG00000002812,3092,1599
ENSMUSG00000006589,3411,1278
ENSMUSG00000024900,3414,1272
ENSMUSG00000015837,3395,1285
ENSMUSG00000029817,3349,1329
ENSMUSG00000033047,3173,1503
ENSMUSG00000026457,3332,1342
ENSMUSG00000025823,3787,886
ENSMUSG00000075700,3208,1458
ENSMUSG00000078942,3428,1228
ENSMUSG00000025809,3555,1100
ENSMUSG00000006281,3163,1489
ENSMUSG00000042305,2861,1782
ENSMUSG00000025162,3316,1318
ENSMUSG00000050732,3025,1605
ENSMUSG00000024006,2962,1665
ENSMUSG00000024456,3145,1477
ENSMUSG00000023118,2516,2103
ENSMUSG00000020277,2898,1720
ENSMUSG00000081895,2413,2203
ENSMUSG00000020361,3481,1131
ENSMUSG00000021996,3377,1233
ENSMUSG00000029811,3289,1320
ENSMUSG00000019872,3536,1069
ENSMUSG00000018217,3707,893
ENSMUSG00000078695,2702,1896
ENSMUSG00000023952,2964,1634
ENSMUSG00000014195,3171,1426
ENSMUSG00000002102,3026,1571
ENSMUSG00000031960,2880,1713
ENSMUSG00000032527,2979,1613
ENSMUSG00000027456,3046,1545
ENSMUSG00000054364,3535,1052
ENSMUSG00000025993,3739,842
ENSMUSG00000025364,2934,1645
ENSMUSG00000022791,3038,1541
ENSMUSG00000003810,2348,2227
ENSMUSG00000055415,3326,1244
ENSMUSG00000023004,2968,1602
ENSMUSG00000006024,2795,1767
ENSMUSG00000017776,3553,1001
ENSMUSG00000022843,3011,1541
ENSMUSG00000051853,3400,1150
ENSMUSG00000015733,3317,1233
ENSMUSG00000033590,3051,1497
ENSMUSG00000008540,3571,970
ENSMUSG00000034708,3359,1181
ENSMUSG00000028410,3820,716
ENSMUSG00000022710,3191,1341
ENSMUSG00000024858,2867,1660
ENSMUSG00000024969,2805,1721
ENSMUSG00000073838,3185,1333
ENSMUSG00000032580,2629,1883
ENSMUSG00000049313,3460,1050
ENSMUSG00000071711,1782,2726
ENSMUSG00000043091,3580,928
ENSMUSG00000083596,2120,2387
ENSMUSG00000023991,2624,1879
ENSMUSG00000032899,2756,1746
ENSMUSG00000070780,3431,1069
ENSMUSG00000007038,3178,1318
ENSMUSG00000037331,3029,1459
ENSMUSG00000004771,3355,1127
ENSMUSG00000029528,2972,1503
ENSMUSG00000020238,2582,1890
ENSMUSG00000032966,3031,1440
ENSMUSG00000054065,2933,1533
ENSMUSG00000019969,2937,1527
ENSMUSG00000020923,2763,1698
ENSMUSG00000003546,2950,1509
ENSMUSG00000005299,2769,1690
ENSMUSG00000036805,2991,1467
ENSMUSG00000022550,2562,1891
ENSMUSG00000075706,2524,1928
ENSMUSG00000049493,3445,1004
ENSMUSG00000030058,3008,1440
ENSMUSG00000026972,3056,1385
ENSMUSG00000020520,2415,2023
ENSMUSG00000025856,3934,498
ENSMUSG00000032116,3161,1268
ENSMUSG00000032667,3183,1244
ENSMUSG00000069392,2228,2196
ENSMUSG00000070661,2480,1944
ENSMUSG00000011034,3259,1165
ENSMUSG00000005575,2905,1517
ENSMUSG00000019471,2483,1938
ENSMUSG00000020476,2829,1585
ENSMUSG00000030007,3045,1368
ENSMUSG00000053119,3176,1236
ENSMUSG00000039361,3304,1108
ENSMUSG00000038859,3002,1409
ENSMUSG00000021111,3019,1390
ENSMUSG00000027829,2784,1619
ENSMUSG00000032786,3518,883
ENSMUSG00000058569,3183,1215
ENSMUSG00000006498,3169,1228
ENSMUSG00000009090,2876,1519
ENSMUSG00000040322,3396,987
ENSMUSG00000019302,2957,1422
ENSMUSG00000041130,2832,1542
ENSMUSG00000022841,3088,1285
ENSMUSG00000022451,3089,1280
ENSMUSG00000022437,2758,1610
ENSMUSG00000073676,3087,1280
ENSMUSG00000046688,3261,1106
ENSMUSG00000015937,3007,1358
ENSMUSG00000056612,2805,1552
ENSMUSG00000050199,3360,989
ENSMUSG00000054342,2882,1462
ENSMUSG00000035545,3014,1324
ENSMUSG00000041439,3311,1025
ENSMUSG00000030168,2812,1517
ENSMUSG00000006740,3235,1093
ENSMUSG00000004937,2614,1706
ENSMUSG00000072999,2462,1854
ENSMUSG00000028452,2385,1927
ENSMUSG00000062300,2831,1481
ENSMUSG00000022570,2295,2013
ENSMUSG00000028572,3347,953
ENSMUSG00000021814,3210,1088
ENSMUSG00000024870,2559,1739
ENSMUSG00000021062,2839,1457
ENSMUSG00000021290,3098,1197
ENSMUSG00000042745,1707,2587
ENSMUSG00000025138,2672,1621
ENSMUSG00000053332,2776,1512
ENSMUSG00000015094,2367,1918
ENSMUSG00000010097,2755,1527
ENSMUSG00000033060,3082,1197
ENSMUSG00000029513,2572,1703
ENSMUSG00000020219,2570,1704
ENSMUSG00000040712,2804,1469
ENSMUSG00000027953,2308,1962
ENSMUSG00000030653,2749,1520
ENSMUSG00000029649,2928,1340
ENSMUSG00000050982,3222,1045
ENSMUSG00000031948,2700,1566
ENSMUSG00000030650,2983,1279
ENSMUSG00000004356,2367,1893
ENSMUSG00000027356,2996,1264
ENSMUSG00000025410,2682,1573
ENSMUSG00000024338,2782,1471
ENSMUSG00000024856,2563,1690
ENSMUSG00000029161,2422,1831
ENSMUSG00000022391,2733,1516
ENSMUSG00000031770,3143,1106
ENSMUSG00000039515,2668,1577
ENSMUSG00000041203,2827,1415
ENSMUSG00000008140,2695,1545
ENSMUSG00000026202,3115,1124
ENSMUSG00000020088,2948,1286
ENSMUSG00000024388,2557,1675
ENSMUSG00000022865,2906,1322
ENSMUSG00000024097,2951,1277
ENSMUSG00000040356,2762,1462
ENSMUSG00000024180,2860,1358
ENSMUSG00000040848,2941,1276
ENSMUSG00000029149,3119,1096
ENSMUSG00000038406,2346,1868
ENSMUSG00000000568,2859,1351
ENSMUSG00000019054,2609,1600
ENSMUSG00000022684,2550,1658
ENSMUSG00000021456,3052,1149
ENSMUSG00000020232,2088,2110
ENSMUSG00000016257,2954,1242
ENSMUSG00000029823,2884,1310
ENSMUSG00000030934,2994,1200
ENSMUSG00000002524,2564,1626
ENSMUSG00000027162,2819,1370
ENSMUSG00000020111,2789,1399
ENSMUSG00000021109,3446,742
ENSMUSG00000029484,3101,1087
ENSMUSG00000029777,2841,1346
ENSMUSG00000036112,3013,1173
ENSMUSG00000059436,3333,851
ENSMUSG00000029470,2634,1550
ENSMUSG00000001127,2604,1578
ENSMUSG00000032279,2683,1498
ENSMUSG00000032265,3031,1147
ENSMUSG00000020412,2464,1712
ENSMUSG00000036241,2613,1555
ENSMUSG00000067736,2159,2007
ENSMUSG00000018042,2747,1419
ENSMUSG00000031154,2467,1698
ENSMUSG00000083773,2993,1169
ENSMUSG00000050520,3372,787
ENSMUSG00000038459,3059,1097
ENSMUSG00000000204,2575,1577
ENSMUSG00000026895,2662,1488
ENSMUSG00000020664,2956,1193
ENSMUSG00000030494,3244,902
ENSMUSG00000029621,2746,1399
ENSMUSG00000030751,2883,1260
ENSMUSG00000007458,3127,1011
ENSMUSG00000030697,2709,1429
ENSMUSG00000041605,2907,1227
ENSMUSG00000025509,2334,1800
ENSMUSG00000026878,3034,1099
ENSMUSG00000084349,1486,2647
ENSMUSG00000024045,2703,1425
ENSMUSG00000066551,2806,1320
ENSMUSG00000008393,2633,1487
ENSMUSG00000060601,2084,2032
ENSMUSG00000031584,2526,1590
ENSMUSG00000010406,2364,1745
ENSMUSG00000001418,2569,1537
ENSMUSG00000046733,3299,802
ENSMUSG00000024360,2918,1181
ENSMUSG00000018286,2718,1373
ENSMUSG00000004558,2859,1230
ENSMUSG00000032301,2915,1168
ENSMUSG00000063838,2463,1618
ENSMUSG00000039202,3093,980
ENSMUSG00000021794,2566,1505
ENSMUSG00000038375,2807,1264
ENSMUSG00000032312,2261,1809
ENSMUSG00000006538,2754,1314
ENSMUSG00000038502,2603,1460
ENSMUSG00000022858,2877,1179
ENSMUSG00000032115,3468,583
ENSMUSG00000071655,2656,1393
ENSMUSG00000005625,2811,1238
ENSMUSG00000036181,2854,1193
ENSMUSG00000004952,2717,1329
ENSMUSG00000044156,2439,1605
ENSMUSG00000030591,2706,1332
ENSMUSG00000030678,2379,1655
ENSMUSG00000042303,2376,1657
ENSMUSG00000030435,2852,1181
ENSMUSG00000032047,2714,1317
ENSMUSG00000029772,2717,1312
ENSMUSG00000025220,2573,1452
ENSMUSG00000035152,2613,1411
ENSMUSG00000068739,2712,1311
ENSMUSG00000029642,2651,1372
ENSMUSG00000036529,2657,1365
ENSMUSG00000032604,2651,1371
ENSMUSG00000029710,2550,1465
ENSMUSG00000017421,2721,1292
ENSMUSG00000019996,2588,1422
ENSMUSG00000000384,2534,1475
ENSMUSG00000038615,2801,1206
ENSMUSG00000062006,164,3843
ENSMUSG00000029577,2511,1494
ENSMUSG00000033684,2640,1354
ENSMUSG00000023068,3040,947
ENSMUSG00000038708,2987,997
ENSMUSG00000024908,2508,1475
ENSMUSG00000002233,2801,1181
ENSMUSG00000017677,2838,1141
ENSMUSG00000025613,3035,944
ENSMUSG00000021876,2263,1715
ENSMUSG00000032097,2776,1202
ENSMUSG00000040584,2666,1310
ENSMUSG00000031065,2545,1431
ENSMUSG00000003039,2445,1529
ENSMUSG00000029062,2626,1344
ENSMUSG00000029599,2761,1208
ENSMUSG00000069565,2275,1693
ENSMUSG00000032803,2681,1286
ENSMUSG00000031930,2254,1711
ENSMUSG00000027566,2802,1161
ENSMUSG00000019579,2590,1368
ENSMUSG00000017311,2724,1232
ENSMUSG00000028809,2785,1170
ENSMUSG00000024335,2771,1183
ENSMUSG00000038331,3048,899
ENSMUSG00000024942,2616,1330
ENSMUSG00000026796,2805,1140
ENSMUSG00000031775,3145,800
ENSMUSG00000022200,2789,1152
ENSMUSG00000005510,2514,1426
ENSMUSG00000004865,2400,1538
ENSMUSG00000062381,2547,1388
ENSMUSG00000060733,3047,887
ENSMUSG00000046598,2597,1337
ENSMUSG00000058301,2201,1728
ENSMUSG00000039217,2840,1087
ENSMUSG00000025868,2769,1156
ENSMUSG00000027673,2682,1243
ENSMUSG00000020708,2818,1103
ENSMUSG00000023020,2843,1074
ENSMUSG00000019139,2284,1633
ENSMUSG00000029482,2831,1083
ENSMUSG00000031353,2563,1348
ENSMUSG00000028307,2380,1525
ENSMUSG00000028959,2312,1591
ENSMUSG00000032306,2813,1089
ENSMUSG00000009647,2664,1232
ENSMUSG00000025465,2696,1198
ENSMUSG00000059751,83,3810
ENSMUSG00000024091,2876,1017
ENSMUSG00000033998,2580,1313
ENSMUSG00000024038,2162,1729
ENSMUSG00000034570,1907,1971
ENSMUSG00000024527,2529,1344
ENSMUSG00000003037,2219,1653
ENSMUSG00000024387,2386,1482
ENSMUSG00000030869,2835,1029
ENSMUSG00000005312,2845,1016
ENSMUSG00000056050,2658,1203
ENSMUSG00000032246,2479,1374
ENSMUSG00000034928,2648,1202
ENSMUSG00000026003,2850,998
ENSMUSG00000036880,2553,1294
ENSMUSG00000015839,2765,1081
ENSMUSG00000004936,2766,1075
ENSMUSG00000000915,2583,1257
ENSMUSG00000030431,2027,1812
ENSMUSG00000072825,2819,1019
ENSMUSG00000020483,2596,1240
ENSMUSG00000004040,2877,957
ENSMUSG00000030002,2608,1226
ENSMUSG00000022336,2485,1347
ENSMUSG00000036781,2741,1089
ENSMUSG00000041926,2559,1270
ENSMUSG00000040525,2358,1471
ENSMUSG00000010376,2505,1323
ENSMUSG00000039105,2905,921
ENSMUSG00000059447,2642,1184
ENSMUSG00000041515,2281,1545
ENSMUSG00000032261,2943,883
ENSMUSG00000035227,2964,857
ENSMUSG00000029189,2753,1067
ENSMUSG00000031887,2599,1221
ENSMUSG00000061887,2589,1230
ENSMUSG00000000154,2523,1294
ENSMUSG00000022314,2458,1358
ENSMUSG00000026664,2488,1324
ENSMUSG00000014349,2577,1234
ENSMUSG00000034255,2731,1079
ENSMUSG00000056629,2013,1797
ENSMUSG00000070047,3142,667
ENSMUSG00000033059,2511,1289
ENSMUSG00000037400,2946,853
ENSMUSG00000066900,2316,1482
ENSMUSG00000015189,2724,1072
ENSMUSG00000048707,2715,1079
ENSMUSG00000022241,2630,1161
ENSMUSG00000024812,2561,1230
ENSMUSG00000040532,2341,1448
ENSMUSG00000018102,2383,1405
ENSMUSG00000026880,3053,730
ENSMUSG00000028937,2295,1477
ENSMUSG00000000001,2819,947
ENSMUSG00000028032,2916,848
ENSMUSG00000008690,2100,1663
ENSMUSG00000091537,2371,1389
ENSMUSG00000024378,2813,945
ENSMUSG00000003955,2499,1255
ENSMUSG00000056770,2580,1172
ENSMUSG00000040940,2264,1488
ENSMUSG00000017756,2421,1321
ENSMUSG00000011114,2245,1494
ENSMUSG00000045636,2620,1114
ENSMUSG00000022617,2071,1653
ENSMUSG00000031762,3122,599
ENSMUSG00000032812,2302,1417
ENSMUSG00000000441,2476,1241
ENSMUSG00000037706,2331,1386
ENSMUSG00000051495,2460,1249
ENSMUSG00000025885,2429,1279
ENSMUSG00000039157,2543,1165
ENSMUSG00000001017,2497,1211
ENSMUSG00000030795,2525,1183
ENSMUSG00000023914,2474,1232
ENSMUSG00000017188,2368,1335
ENSMUSG00000021687,2490,1213
ENSMUSG00000047045,2829,874
ENSMUSG00000037686,2185,1514
ENSMUSG00000066894,2262,1433
ENSMUSG00000067851,2796,895
ENSMUSG00000021748,2572,1118
ENSMUSG00000027006,2496,1193
ENSMUSG00000030655,2798,889
ENSMUSG00000039148,2297,1387
ENSMUSG00000021764,2394,1287
ENSMUSG00000041164,2282,1398
ENSMUSG00000020496,2125,1554
ENSMUSG00000031751,2542,1134
ENSMUSG00000066800,2609,1066
ENSMUSG00000002984,2334,1341
ENSMUSG00000041881,2451,1223
ENSMUSG00000022351,2729,944
ENSMUSG00000038324,2444,1226
ENSMUSG00000033021,2239,1430
ENSMUSG00000032741,2235,1432
ENSMUSG00000038965,2090,1575
ENSMUSG00000059851,1954,1711
ENSMUSG00000025935,2492,1168
ENSMUSG00000069744,2630,1027
ENSMUSG00000055827,2790,867
ENSMUSG00000047459,1936,1721
ENSMUSG00000033307,2648,1007
ENSMUSG00000026176,2267,1384
ENSMUSG00000027377,2558,1092
ENSMUSG00000038828,2044,1606
ENSMUSG00000027447,2596,1053
ENSMUSG00000031839,2601,1048
ENSMUSG00000016534,2654,994
ENSMUSG00000027597,1980,1667
ENSMUSG00000062234,2488,1159
ENSMUSG00000048537,1900,1746
ENSMUSG00000028672,2088,1556
ENSMUSG00000031256,2798,846
ENSMUSG00000003435,2339,1304
ENSMUSG00000031701,2402,1241
ENSMUSG00000030265,2625,1017
ENSMUSG00000077450,2389,1252
ENSMUSG00000039640,2164,1473
ENSMUSG00000058454,2605,1032
ENSMUSG00000026219,2533,1101
ENSMUSG00000051403,2113,1519
ENSMUSG00000026638,2502,1122
ENSMUSG00000035413,2241,1380
ENSMUSG00000050628,2005,1615
ENSMUSG00000048706,2874,746
ENSMUSG00000022136,2660,958
ENSMUSG00000005823,2209,1406
ENSMUSG00000027195,2494,1121
ENSMUSG00000000399,2638,977
ENSMUSG00000034112,2443,1171
ENSMUSG00000022686,2800,812
ENSMUSG00000030867,1833,1775
ENSMUSG00000056851,2403,1204
ENSMUSG00000027405,2224,1377
ENSMUSG00000085042,2200,1397
ENSMUSG00000078619,2283,1309
ENSMUSG00000041571,1808,1784
ENSMUSG00000029269,2554,1037
ENSMUSG00000071074,2358,1230
ENSMUSG00000026029,2703,883
ENSMUSG00000030704,2453,1130
ENSMUSG00000035673,2412,1170
ENSMUSG00000056724,2459,1123
ENSMUSG00000002379,2307,1274
ENSMUSG00000024914,2332,1249
ENSMUSG00000052296,2231,1350
ENSMUSG00000040463,2562,1018
ENSMUSG00000017631,2432,1145
ENSMUSG00000039852,2292,1285
ENSMUSG00000027423,2393,1182
ENSMUSG00000034616,2233,1339
ENSMUSG00000026276,2586,985
ENSMUSG00000036275,2622,946
ENSMUSG00000008348,2348,1220
ENSMUSG00000045216,2616,947
ENSMUSG00000000275,2492,1069
ENSMUSG00000033128,2178,1382
ENSMUSG00000018559,2381,1171
ENSMUSG00000029616,2465,1087
ENSMUSG00000074715,2400,1150
ENSMUSG00000001891,2560,989
ENSMUSG00000044496,2729,819
ENSMUSG00000009555,2367,1178
ENSMUSG00000021236,2262,1281
ENSMUSG00000022462,2436,1107
ENSMUSG00000023057,1675,1867
ENSMUSG00000068039,2348,1193
ENSMUSG00000003458,2594,943
ENSMUSG00000061762,2704,823
ENSMUSG00000032497,2013,1514
ENSMUSG00000047676,1747,1775
ENSMUSG00000032042,2463,1058
ENSMUSG00000020994,2606,914
ENSMUSG00000029632,2756,762
ENSMUSG00000067071,2351,1164
ENSMUSG00000031167,2601,914
ENSMUSG00000019961,2130,1384
ENSMUSG00000027404,2658,856
ENSMUSG00000043962,2318,1195
ENSMUSG00000024844,2434,1077
ENSMUSG00000016495,2269,1242
ENSMUSG00000027893,2358,1153
ENSMUSG00000028161,2427,1083
ENSMUSG00000070327,2246,1263
ENSMUSG00000020863,2410,1090
ENSMUSG00000020747,2099,1401
ENSMUSG00000058997,2405,1091
ENSMUSG00000028760,2511,980
ENSMUSG00000027901,2364,1126
ENSMUSG00000063952,2838,648
ENSMUSG00000024807,2657,825
ENSMUSG00000044080,2196,1281
ENSMUSG00000036617,2410,1066
ENSMUSG00000031812,2177,1296
ENSMUSG00000060675,2364,1107
ENSMUSG00000051439,2376,1094
ENSMUSG00000020850,2301,1168
ENSMUSG00000028779,2024,1445
ENSMUSG00000013822,1747,1722
ENSMUSG00000026639,2431,1037
ENSMUSG00000037236,2283,1184
